user-query,thought,api,res_json,res_json_simple
美国海军力量跟中国海军力量谁更好,"['涉及历史知识查询查询海军力量。', '涉及历史知识查询查询中国海军力量。']","[{'category': '历史', 'query': '海军力量', 'tag': '海军力量', 'apiname': 'qasearch'}, {'category': '历史', 'query': '中国海军力量', 'tag': '中国&海军&力量', 'apiname': 'qasearch'}]","{'first_response': {'prompt_ids': ['other_origin', 'other_vision', 'QASearch', 'AUTOSearch', 'AIPainting', 'TaskMaster', 'MEDIASearch'], 'model_prompt_input': ['[unused0]system\n你要进行一个语言理解任务。\n\n# Tools\n\n## Functions\n\n{""name"":""qasearch""}\n{""name"":""aipainting""}\n{""name"":""autosearch""}\n{""name"":""mediasearch""}\n{""name"":""charasearch""}\n{""name"":""todrequest""}\n{""name"":""mathqa""}\n{""name"":""comparenumber""}\n{""name"":""visionqa""}[unused1]\n[unused0]user\n美国海军力量跟中国海军力量谁更好[unused1]\n'], 'user': '美国海军力量跟中国海军力量谁更好', 'assistant': '[{""thought"":""涉及历史知识查询查询海军力量。"",""name"":""qasearch"",""arguments"":{""category"":""历史"",""query"":""海军力量"",""tag"":""海军力量""}},{""thought"":""涉及历史知识查询查询中国海军力量。"",""name"":""qasearch"",""arguments"":{""category"":""历史"",""query"":""中国海军力量"",""tag"":""中国&海军&力量""}}]'}}","[{""thought"":""涉及历史知识查询查询海军力量。"",""name"":""qasearch"",""arguments"":{""category"":""历史"",""query"":""海军力量"",""tag"":""海军力量""}},{""thought"":""涉及历史知识查询查询中国海军力量。"",""name"":""qasearch"",""arguments"":{""category"":""历史"",""query"":""中国海军力量"",""tag"":""中国&海军&力量""}}]"
遵义会议的核心秘诀是什么,['涉及历史知识查询遵义会议的核心秘诀信息'],"[{'category': '历史', 'query': '遵义会议的核心秘诀是什么', 'tag': '遵义会议&核心秘诀', 'apiname': 'qasearch'}]","{'first_response': {'prompt_ids': ['other_origin', 'other_vision', 'QASearch', 'AUTOSearch', 'AIPainting', 'TaskMaster', 'MEDIASearch'], 'model_prompt_input': ['[unused0]system\n你要进行一个语言理解任务。\n\n# Tools\n\n## Functions\n\n{""name"":""qasearch""}\n{""name"":""aipainting""}\n{""name"":""autosearch""}\n{""name"":""mediasearch""}\n{""name"":""charasearch""}\n{""name"":""todrequest""}\n{""name"":""mathqa""}\n{""name"":""comparenumber""}\n{""name"":""visionqa""}[unused1]\n[unused0]user\n遵义会议的核心秘诀是什么[unused1]\n'], 'user': '遵义会议的核心秘诀是什么', 'assistant': '[{""thought"":""涉及历史知识查询遵义会议的核心秘诀信息"",""name"":""qasearch"",""arguments"":{""category"":""历史"",""query"":""遵义会议的核心秘诀是什么"",""tag"":""遵义会议&核心秘诀""}}]'}}","[{""thought"":""涉及历史知识查询遵义会议的核心秘诀信息"",""name"":""qasearch"",""arguments"":{""category"":""历史"",""query"":""遵义会议的核心秘诀是什么"",""tag"":""遵义会议&核心秘诀""}}]"
称霸南疆的是谁,['涉及历史知识查询查询称霸南疆的是谁'],"[{'category': '历史', 'query': '称霸南疆的是谁', 'tag': '称霸南疆&简介', 'apiname': 'qasearch'}]","{'first_response': {'prompt_ids': ['other_origin', 'other_vision', 'QASearch', 'AUTOSearch', 'AIPainting', 'TaskMaster', 'MEDIASearch'], 'model_prompt_input': ['[unused0]system\n你要进行一个语言理解任务。\n\n# Tools\n\n## Functions\n\n{""name"":""qasearch""}\n{""name"":""aipainting""}\n{""name"":""autosearch""}\n{""name"":""mediasearch""}\n{""name"":""charasearch""}\n{""name"":""todrequest""}\n{""name"":""mathqa""}\n{""name"":""comparenumber""}\n{""name"":""visionqa""}[unused1]\n[unused0]user\n称霸南疆的是谁[unused1]\n'], 'user': '称霸南疆的是谁', 'assistant': '[{""thought"":""涉及历史知识查询查询称霸南疆的是谁"",""name"":""qasearch"",""arguments"":{""category"":""历史"",""query"":""称霸南疆的是谁"",""tag"":""称霸南疆&简介""}}]'}}","[{""thought"":""涉及历史知识查询查询称霸南疆的是谁"",""name"":""qasearch"",""arguments"":{""category"":""历史"",""query"":""称霸南疆的是谁"",""tag"":""称霸南疆&简介""}}]"
人口出生率减少,['涉及人口统计知识查询人口出生率减少的信息'],"[{'category': '地理', 'query': '人口出生率减少', 'tag': '人口&出生率&减少', 'apiname': 'qasearch'}]","{'first_response': {'prompt_ids': ['other_origin', 'other_vision', 'QASearch', 'AUTOSearch', 'AIPainting', 'TaskMaster', 'MEDIASearch'], 'model_prompt_input': ['[unused0]system\n你要进行一个语言理解任务。\n\n# Tools\n\n## Functions\n\n{""name"":""qasearch""}\n{""name"":""aipainting""}\n{""name"":""autosearch""}\n{""name"":""mediasearch""}\n{""name"":""charasearch""}\n{""name"":""todrequest""}\n{""name"":""mathqa""}\n{""name"":""comparenumber""}\n{""name"":""visionqa""}[unused1]\n[unused0]user\n人口出生率减少[unused1]\n'], 'user': '人口出生率减少', 'assistant': '[{""thought"":""涉及人口统计知识查询人口出生率减少的信息"",""name"":""qasearch"",""arguments"":{""category"":""地理"",""query"":""人口出生率减少"",""tag"":""人口&出生率&减少""}}]'}}","[{""thought"":""涉及人口统计知识查询人口出生率减少的信息"",""name"":""qasearch"",""arguments"":{""category"":""地理"",""query"":""人口出生率减少"",""tag"":""人口&出生率&减少""}}]"
重庆政府欠钱吗,['涉及历史知识问答查询重庆政府欠钱吗做参考。'],"[{'category': '历史', 'query': '重庆政府欠钱吗', 'tag': '重庆政府&欠钱', 'apiname': 'qasearch'}]","{'first_response': {'prompt_ids': ['other_origin', 'other_vision', 'QASearch', 'AUTOSearch', 'AIPainting', 'TaskMaster', 'MEDIASearch'], 'model_prompt_input': ['[unused0]system\n你要进行一个语言理解任务。\n\n# Tools\n\n## Functions\n\n{""name"":""qasearch""}\n{""name"":""aipainting""}\n{""name"":""autosearch""}\n{""name"":""mediasearch""}\n{""name"":""charasearch""}\n{""name"":""todrequest""}\n{""name"":""mathqa""}\n{""name"":""comparenumber""}\n{""name"":""visionqa""}[unused1]\n[unused0]user\n重庆政府欠钱吗[unused1]\n'], 'user': '重庆政府欠钱吗', 'assistant': '[{""thought"":""涉及历史知识问答查询重庆政府欠钱吗做参考。"",""name"":""qasearch"",""arguments"":{""category"":""历史"",""query"":""重庆政府欠钱吗"",""tag"":""重庆政府&欠钱""}}]'}}","[{""thought"":""涉及历史知识问答查询重庆政府欠钱吗做参考。"",""name"":""qasearch"",""arguments"":{""category"":""历史"",""query"":""重庆政府欠钱吗"",""tag"":""重庆政府&欠钱""}}]"
台湾的国中是什么中,['涉及历史知识查询台湾的国中是什么中'],"[{'category': '历史', 'query': '台湾的国中是什么中', 'tag': '台湾&国中', 'apiname': 'qasearch'}]","{'first_response': {'prompt_ids': ['other_origin', 'other_vision', 'QASearch', 'AUTOSearch', 'AIPainting', 'TaskMaster', 'MEDIASearch'], 'model_prompt_input': ['[unused0]system\n你要进行一个语言理解任务。\n\n# Tools\n\n## Functions\n\n{""name"":""qasearch""}\n{""name"":""aipainting""}\n{""name"":""autosearch""}\n{""name"":""mediasearch""}\n{""name"":""charasearch""}\n{""name"":""todrequest""}\n{""name"":""mathqa""}\n{""name"":""comparenumber""}\n{""name"":""visionqa""}[unused1]\n[unused0]user\n台湾的国中是什么中[unused1]\n'], 'user': '台湾的国中是什么中', 'assistant': '[{""thought"":""涉及历史知识查询台湾的国中是什么中"",""name"":""qasearch"",""arguments"":{""category"":""历史"",""query"":""台湾的国中是什么中"",""tag"":""台湾&国中""}}]'}}","[{""thought"":""涉及历史知识查询台湾的国中是什么中"",""name"":""qasearch"",""arguments"":{""category"":""历史"",""query"":""台湾的国中是什么中"",""tag"":""台湾&国中""}}]"
蒙古国国家主席是谁,['问题涉及人物知识查询蒙古国国家主席信息'],"[{'category': '人物', 'query': '蒙古国国家主席是谁', 'tag': '蒙古国&国家主席', 'apiname': 'qasearch'}]","{'first_response': {'prompt_ids': ['other_origin', 'other_vision', 'QASearch', 'AUTOSearch', 'AIPainting', 'TaskMaster', 'MEDIASearch'], 'model_prompt_input': ['[unused0]system\n你要进行一个语言理解任务。\n\n# Tools\n\n## Functions\n\n{""name"":""qasearch""}\n{""name"":""aipainting""}\n{""name"":""autosearch""}\n{""name"":""mediasearch""}\n{""name"":""charasearch""}\n{""name"":""todrequest""}\n{""name"":""mathqa""}\n{""name"":""comparenumber""}\n{""name"":""visionqa""}[unused1]\n[unused0]user\n蒙古国国家主席是谁[unused1]\n'], 'user': '蒙古国国家主席是谁', 'assistant': '[{""thought"":""问题涉及人物知识查询蒙古国国家主席信息"",""name"":""qasearch"",""arguments"":{""category"":""人物"",""query"":""蒙古国国家主席是谁"",""tag"":""蒙古国&国家主席""}}]'}}","[{""thought"":""问题涉及人物知识查询蒙古国国家主席信息"",""name"":""qasearch"",""arguments"":{""category"":""人物"",""query"":""蒙古国国家主席是谁"",""tag"":""蒙古国&国家主席""}}]"
为什么希特拉要追杀犹太人,['涉及历史知识查询希特拉为什么追杀犹太人'],"[{'category': '历史', 'query': '希特拉为什么追杀犹太人', 'tag': '希特拉&追杀&犹太人&原因', 'apiname': 'qasearch'}]","{'first_response': {'prompt_ids': ['other_origin', 'other_vision', 'QASearch', 'AUTOSearch', 'AIPainting', 'TaskMaster', 'MEDIASearch'], 'model_prompt_input': ['[unused0]system\n你要进行一个语言理解任务。\n\n# Tools\n\n## Functions\n\n{""name"":""qasearch""}\n{""name"":""aipainting""}\n{""name"":""autosearch""}\n{""name"":""mediasearch""}\n{""name"":""charasearch""}\n{""name"":""todrequest""}\n{""name"":""mathqa""}\n{""name"":""comparenumber""}\n{""name"":""visionqa""}[unused1]\n[unused0]user\n为什么希特拉要追杀犹太人[unused1]\n'], 'user': '为什么希特拉要追杀犹太人', 'assistant': '[{""thought"":""涉及历史知识查询希特拉为什么追杀犹太人"",""name"":""qasearch"",""arguments"":{""category"":""历史"",""query"":""希特拉为什么追杀犹太人"",""tag"":""希特拉&追杀&犹太人&原因""}}]'}}","[{""thought"":""涉及历史知识查询希特拉为什么追杀犹太人"",""name"":""qasearch"",""arguments"":{""category"":""历史"",""query"":""希特拉为什么追杀犹太人"",""tag"":""希特拉&追杀&犹太人&原因""}}]"
当时收服西藏屠村的人是谁,['涉及历史知识查询查询当时收服西藏屠村的人'],"[{'category': '历史', 'query': '当时收服西藏屠村的人', 'tag': '当时&收服&西藏屠村&人', 'apiname': 'qasearch'}]","{'first_response': {'prompt_ids': ['other_origin', 'other_vision', 'QASearch', 'AUTOSearch', 'AIPainting', 'TaskMaster', 'MEDIASearch'], 'model_prompt_input': ['[unused0]system\n你要进行一个语言理解任务。\n\n# Tools\n\n## Functions\n\n{""name"":""qasearch""}\n{""name"":""aipainting""}\n{""name"":""autosearch""}\n{""name"":""mediasearch""}\n{""name"":""charasearch""}\n{""name"":""todrequest""}\n{""name"":""mathqa""}\n{""name"":""comparenumber""}\n{""name"":""visionqa""}[unused1]\n[unused0]user\n当时收服西藏屠村的人是谁[unused1]\n'], 'user': '当时收服西藏屠村的人是谁', 'assistant': '[{""thought"":""涉及历史知识查询查询当时收服西藏屠村的人"",""name"":""qasearch"",""arguments"":{""category"":""历史"",""query"":""当时收服西藏屠村的人"",""tag"":""当时&收服&西藏屠村&人""}}]'}}","[{""thought"":""涉及历史知识查询查询当时收服西藏屠村的人"",""name"":""qasearch"",""arguments"":{""category"":""历史"",""query"":""当时收服西藏屠村的人"",""tag"":""当时&收服&西藏屠村&人""}}]"
犹太国家是不是应该被灭掉,['涉及历史知识问答查询犹太国家是不是应该被灭掉做参考。'],"[{'category': '历史', 'query': '犹太国家是不是应该被灭掉', 'tag': '犹太国家&灭掉', 'apiname': 'qasearch'}]","{'first_response': {'prompt_ids': ['other_origin', 'other_vision', 'QASearch', 'AUTOSearch', 'AIPainting', 'TaskMaster', 'MEDIASearch'], 'model_prompt_input': ['[unused0]system\n你要进行一个语言理解任务。\n\n# Tools\n\n## Functions\n\n{""name"":""qasearch""}\n{""name"":""aipainting""}\n{""name"":""autosearch""}\n{""name"":""mediasearch""}\n{""name"":""charasearch""}\n{""name"":""todrequest""}\n{""name"":""mathqa""}\n{""name"":""comparenumber""}\n{""name"":""visionqa""}[unused1]\n[unused0]user\n犹太国家是不是应该被灭掉[unused1]\n'], 'user': '犹太国家是不是应该被灭掉', 'assistant': '[{""thought"":""涉及历史知识问答查询犹太国家是不是应该被灭掉做参考。"",""name"":""qasearch"",""arguments"":{""category"":""历史"",""query"":""犹太国家是不是应该被灭掉"",""tag"":""犹太国家&灭掉""}}]'}}","[{""thought"":""涉及历史知识问答查询犹太国家是不是应该被灭掉做参考。"",""name"":""qasearch"",""arguments"":{""category"":""历史"",""query"":""犹太国家是不是应该被灭掉"",""tag"":""犹太国家&灭掉""}}]"
李柱铭是谁,['问题涉及人物知识查询李柱铭是谁信息'],"[{'category': '人物', 'query': '李柱铭是谁', 'tag': '李柱铭&简介', 'apiname': 'qasearch'}]","{'first_response': {'prompt_ids': ['other_origin', 'other_vision', 'QASearch', 'AUTOSearch', 'AIPainting', 'TaskMaster', 'MEDIASearch'], 'model_prompt_input': ['[unused0]system\n你要进行一个语言理解任务。\n\n# Tools\n\n## Functions\n\n{""name"":""qasearch""}\n{""name"":""aipainting""}\n{""name"":""autosearch""}\n{""name"":""mediasearch""}\n{""name"":""charasearch""}\n{""name"":""todrequest""}\n{""name"":""mathqa""}\n{""name"":""comparenumber""}\n{""name"":""visionqa""}[unused1]\n[unused0]user\n李柱铭是谁[unused1]\n'], 'user': '李柱铭是谁', 'assistant': '[{""thought"":""问题涉及人物知识查询李柱铭是谁信息"",""name"":""qasearch"",""arguments"":{""category"":""人物"",""query"":""李柱铭是谁"",""tag"":""李柱铭&简介""}}]'}}","[{""thought"":""问题涉及人物知识查询李柱铭是谁信息"",""name"":""qasearch"",""arguments"":{""category"":""人物"",""query"":""李柱铭是谁"",""tag"":""李柱铭&简介""}}]"
国民党叫共产党叫贡菲那共产党叫国民党叫什么,['涉及历史知识查询查询国民党叫共产党叫贡菲那共产党叫国民党叫什么'],"[{'category': '历史', 'query': '国民党叫共产党叫贡菲那共产党叫国民党叫什么', 'tag': '国民党&叫共产党叫贡菲&国民党&名称', 'apiname': 'qasearch'}]","{'first_response': {'prompt_ids': ['other_origin', 'other_vision', 'QASearch', 'AUTOSearch', 'AIPainting', 'TaskMaster', 'MEDIASearch'], 'model_prompt_input': ['[unused0]system\n你要进行一个语言理解任务。\n\n# Tools\n\n## Functions\n\n{""name"":""qasearch""}\n{""name"":""aipainting""}\n{""name"":""autosearch""}\n{""name"":""mediasearch""}\n{""name"":""charasearch""}\n{""name"":""todrequest""}\n{""name"":""mathqa""}\n{""name"":""comparenumber""}\n{""name"":""visionqa""}[unused1]\n[unused0]user\n国民党叫共产党叫贡菲那共产党叫国民党叫什么[unused1]\n'], 'user': '国民党叫共产党叫贡菲那共产党叫国民党叫什么', 'assistant': '[{""thought"":""涉及历史知识查询查询国民党叫共产党叫贡菲那共产党叫国民党叫什么"",""name"":""qasearch"",""arguments"":{""category"":""历史"",""query"":""国民党叫共产党叫贡菲那共产党叫国民党叫什么"",""tag"":""国民党&叫共产党叫贡菲&国民党&名称""}}]'}}","[{""thought"":""涉及历史知识查询查询国民党叫共产党叫贡菲那共产党叫国民党叫什么"",""name"":""qasearch"",""arguments"":{""category"":""历史"",""query"":""国民党叫共产党叫贡菲那共产党叫国民党叫什么"",""tag"":""国民党&叫共产党叫贡菲&国民党&名称""}}]"
现在我们现在我们国家的经济跟跟日本大萧条是不是差不多,"['涉及历史知识查询查询现在国家的经济。', '涉及历史知识查询查询日本大萧条的经济。']","[{'category': '历史', 'query': '现在国家的经济', 'tag': '现在&国家&经济', 'apiname': 'qasearch'}, {'category': '历史', 'query': '日本大萧条的经济', 'tag': '日本&大萧条&经济', 'apiname': 'qasearch'}]","{'first_response': {'prompt_ids': ['other_origin', 'other_vision', 'QASearch', 'AUTOSearch', 'AIPainting', 'TaskMaster', 'MEDIASearch'], 'model_prompt_input': ['[unused0]system\n你要进行一个语言理解任务。\n\n# Tools\n\n## Functions\n\n{""name"":""qasearch""}\n{""name"":""aipainting""}\n{""name"":""autosearch""}\n{""name"":""mediasearch""}\n{""name"":""charasearch""}\n{""name"":""todrequest""}\n{""name"":""mathqa""}\n{""name"":""comparenumber""}\n{""name"":""visionqa""}[unused1]\n[unused0]user\n现在我们现在我们国家的经济跟跟日本大萧条是不是差不多[unused1]\n'], 'user': '现在我们现在我们国家的经济跟跟日本大萧条是不是差不多', 'assistant': '[{""thought"":""涉及历史知识查询查询现在国家的经济。"",""name"":""qasearch"",""arguments"":{""category"":""历史"",""query"":""现在国家的经济"",""tag"":""现在&国家&经济""}},{""thought"":""涉及历史知识查询查询日本大萧条的经济。"",""name"":""qasearch"",""arguments"":{""category"":""历史"",""query"":""日本大萧条的经济"",""tag"":""日本&大萧条&经济""}}]'}}","[{""thought"":""涉及历史知识查询查询现在国家的经济。"",""name"":""qasearch"",""arguments"":{""category"":""历史"",""query"":""现在国家的经济"",""tag"":""现在&国家&经济""}},{""thought"":""涉及历史知识查询查询日本大萧条的经济。"",""name"":""qasearch"",""arguments"":{""category"":""历史"",""query"":""日本大萧条的经济"",""tag"":""日本&大萧条&经济""}}]"
